"","normalized","rescaled","raw"
"4920",0.269650928297909,0.000276366892627753,14.7144481479381
"4921",0,0,0
"4922",0,0,0
"4923",0,0,0
"4924",0,0,0
"4925",0,0,0
"4926",0,0,0
"4927",0,0,0
"4928",0,0,0
"4929",0,0,0
"4930",0,0,0
"4931",0,0,0
"4932",0,0,0
"4933",0,0,0
"4934",0,0,0
"4935",0,0,0
"4936",0,0,0
"4937",0,0,0
"4938",0,0,0
"4939",0.636216093882661,0.000652061782304947,34.7173613805531
"4940",0,0,0
"4941",0,0,0
"4942",0,0,0
"4943",0,0,0
"4944",0,0,0
"4945",0,0,0
"4946",0,0,0
"4947",0,0,0
"4948",0.619435176226158,0.000634862916729205,33.8016517841128
"4949",0,0,0
"4950",0,0,0
"4951",0,0,0
"4952",0,0,0
"4953",0,0,0
"4954",0,0,0
"4955",0,0,0
"4956",0,0,0
"4957",0,0,0
"4958",0.654688543831794,0.000670994309716918,35.7253753661071
"4959",0,0,0
"4960",0,0,0
"4961",0,0,0
"4962",0,0,0
"4963",0,0,0
"4964",0,0,0
"4965",0,0,0
"4966",0,0,0
"4967",0,0,0
"4968",0,0,0
"4969",0,0,0
"4970",0,0,0
"4971",0,0,0
"4972",0,0,0
"4973",0,0,0
"4974",0,0,0
"4975",0,0,0
"4976",0,0,0
"4977",0,0,0
"4978",0,0,0
"4979",0,0,0
"4980",0,0,0
"4981",0,0,0
"4982",0,0,0
"4983",0,0,0
"4984",0,0,0
"4985",0,0,0
"4986",0.663768400937955,0.000680300311034152,36.2208495980062
"4987",0,0,0
"4988",0,0,0
"4989",0,0,0
"4990",0,0,0
"4991",0,0,0
"4992",0,0,0
"4993",0,0,0
"4994",0,0,0
"4995",0,0,0
"4996",0,0,0
"4997",0,0,0
"4998",0,0,0
"4999",0,0,0
"5000",0,0,0
"5001",0,0,0
"5002",0,0,0
"5003",0,0,0
"5004",0,0,0
"5005",0,0,0
"5006",0,0,0
"5007",0,0,0
"5008",0,0,0
"5009",0,0,0
"5010",0,0,0
"5011",0,0,0
"5012",0,0,0
"5013",0.716281125317455,0.000734120924787599,39.0863904840196
"5014",0,0,0
"5015",0,0,0
"5016",0,0,0
"5017",0,0,0
"5018",0,0,0
"5019",0,0,0
"5020",0,0,0
"5021",0.461024982493453,0.000472507336205851,25.1574442655333
"5022",0,0,0
"5023",0,0,0
"5024",0,0,0
"5025",0,0,0
"5026",0,0,0
"5027",0,0,0
"5028",0,0,0
"5029",0,0,0
"5030",0,0,0
"5031",0,0,0
"5032",0,0,0
"5033",0,0,0
"5034",0,0,0
"5035",0,0,0
"5036",0,0,0
"5037",0,0,0
"5038",0,0,0
"5039",0,0,0
"5040",0,0,0
"5041",0,0,0
"5042",0,0,0
"5043",0,0,0
"5044",0,0,0
"5045",0,0,0
"5046",0,0,0
"5047",0,0,0
"5048",0,0,0
"5049",0,0,0
"5050",0,0,0
"5051",0,0,0
"5052",0,0,0
"5053",0.0551509855302168,5.65245838112043e-05,3.00950685397048
"5054",0,0,0
"5055",0,0,0
"5056",0,0,0
"5057",0,0,0
"5058",0,0,0
"5059",0,0,0
"5060",0,0,0
"5061",0,0,0
"5062",0,0,0
"5063",0,0,0
"5064",0,0,0
"5065",0,0,0
"5066",0,0,0
"5067",0,0,0
"5068",0,0,0
"5069",0,0,0
"5070",0,0,0
"5071",0,0,0
"5072",0,0,0
"5073",0,0,0
"5074",0,0,0
"5075",0,0,0
"5076",0,0,0
"5077",0,0,0
"5078",0,0,0
"5079",0,0,0
"5080",0,0,0
"5081",0,0,0
"5082",0,0,0
"5083",0,0,0
"5084",0,0,0
"5085",0,0,0
"5086",0,0,0
"5087",0,0,0
"5088",0,0,0
"5089",0,0,0
"5090",0,0,0
"5091",0,0,0
"5092",0,0,0
"5093",0,0,0
"5094",0,0,0
"5095",0,0,0
"5096",0,0,0
"5097",0,0,0
"5098",0,0,0
"5099",0,0,0
"5100",0,0,0
"5101",0,0,0
"5102",0,0,0
"5103",0,0,0
"5104",0,0,0
"5105",0,0,0
"5106",0,0,0
"5107",0,0,0
"5108",0.725853536206635,0.000743931747502349,39.6087426397072
"5109",0,0,0
"5110",0,0,0
"5111",0,0,0
"5112",0,0,0
"5113",0,0,0
"5114",0,0,0
"5115",0,0,0
"5116",0,0,0
"5117",0,0,0
"5118",0,0,0
"5119",0,0,0
"5120",0,0,0
"5121",0.307412773062077,0.000315069239262492,16.7750555794058
"5122",0,0,0
"5123",0,0,0
"5124",0,0,0
"5125",0,0,0
"5126",0.750435065071684,0.000769125507417641,40.9501199313226
"5127",0,0,0
"5128",0,0,0
"5129",0,0,0
"5130",0,0,0
"5131",0,0,0
"5132",0,0,0
"5133",0,0,0
"5134",0,0,0
"5135",0,0,0
"5136",0,0,0
"5137",0,0,0
"5138",0,0,0
"5139",0,0,0
"5140",0.77965410723004,0.000799072283191181,42.5445593923155
"5141",0,0,0
"5142",0,0,0
"5143",0,0,0
"5144",0,0,0
"5145",0,0,0
"5146",0,0,0
"5147",0,0,0
"5148",0,0,0
"5149",0,0,0
"5150",0,0,0
"5151",0,0,0
"5152",0,0,0
"5153",0,0,0
"5154",0,0,0
"5155",0,0,0
"5156",0,0,0
"5157",0,0,0
"5158",0,0,0
"5159",0,0,0
"5160",0,0,0
"5161",0,0,0
"5162",0.566326444758818,0.000580431451650713,30.9035876820839
"5163",0,0,0
"5164",0,0,0
"5165",0,0,0
"5166",0,0,0
"5167",0,0,0
"5168",0,0,0
"5169",0,0,0
"5170",0,0,0
"5171",0,0,0
"5172",0,0,0
"5173",0.276591091843368,0.000283479908872473,15.0931625001284
"5174",0,0,0
"5175",0,0,0
"5176",0,0,0
"5177",0,0,0
"5178",0,0,0
"5179",0,0,0
"5180",0,0,0
"5181",0.258447081190247,0.000264884000912283,14.1030709560859
"5182",0,0,0
"5183",0,0,0
"5184",0,0,0
"5185",0,0,0
"5186",0,0,0
"5187",0,0,0
"5188",0,0,0
"5189",0,0,0
"5190",0,0,0
"5191",0,0,0
"5192",0,0,0
"5193",0,0,0
"5194",0,0,0
"5195",0,0,0
"5196",0,0,0
"5197",0,0,0
"5198",0,0,0
"5199",0,0,0
"5200",0,0,0
"5201",0,0,0
"5202",0,0,0
"5203",0,0,0
"5204",0,0,0
"5205",0,0,0
"5206",0,0,0
"5207",0,0,0
"5208",0,0,0
"5209",0,0,0
"5210",0,0,0
"5211",0,0,0
"5212",0,0,0
"5213",0,0,0
"5214",0,0,0
"5215",0,0,0
"5216",0,0,0
"5217",0,0,0
"5218",0,0,0
"5219",0,0,0
"5220",0,0,0
"5221",0,0,0
"5222",0.546729919464479,0.000560346852513289,29.8342345849392
"5223",0,0,0
"5224",0,0,0
"5225",0.293961714097685,0.000301283166312523,16.041051395123
"5226",0,0,0
"5227",0,0,0
"5228",0,0,0
"5229",0,0,0
"5230",0,0,0
"5231",0,0,0
"5232",0,0,0
"5233",0,0,0
"5234",0,0,0
"5235",0,0,0
"5236",0,0,0
"5237",0,0,0
"5238",0,0,0
"5239",0,0,0
"5240",0,0,0
"5241",0.864711897317534,0.000886248534682864,47.1860358734863
"5242",0,0,0
"5243",0,0,0
"5244",0,0,0
"5245",0,0,0
"5246",0,0,0
"5247",0,0,0
"5248",0.831699247515046,0.000852413667134245,45.3845849131244
"5249",0,0,0
"5250",0,0,0
"5251",0,0,0
"5252",0,0,0
"5253",0,0,0
"5254",0,0,0
"5255",0,0,0
"5256",0,0,0
"5257",0,0,0
"5258",0,0,0
"5259",0,0,0
"5260",0,0,0
"5261",0,0,0
"5262",0,0,0
"5263",0,0,0
"5264",0,0,0
"5265",0.864814069259956,0.0008863532513342,47.1916112436822
"5266",0,0,0
"5267",0,0,0
"5268",0,0,0
"5269",0.308772079277152,0.000316462400551278,16.8492308879988
"5270",0,0,0
"5271",0,0,0
"5272",0,0,0
"5273",0,0,0
"5274",0,0,0
"5275",0,0,0
"5276",0.275665184754425,0.000282530941010028,15.0426371341078
"5277",0,0,0
"5278",0,0,0
"5279",0,0,0
"5280",0,0,0
"5281",0,0,0
"5282",0,0,0
"5283",0.459614544056097,0.000471061769188392,25.0804787479906
"5284",0,0,0
"5285",0,0,0
"5286",0,0,0
"5287",0,0,0
"5288",0,0,0
"5289",0,0,0
"5290",0,0,0
"5291",0,0,0
"5292",0,0,0
"5293",0,0,0
"5294",0,0,0
"5295",0,0,0
"5296",0,0,0
"5297",0,0,0
"5298",0,0,0
"5299",0,0,0
"5300",0,0,0
"5301",0,0,0
"5302",0,0,0
"5303",0.864708370125376,0.000886244919641958,47.1858433998819
"5304",0,0,0
"5305",0,0,0
"5306",0,0,0
"5307",0,0,0
"5308",0,0,0
"5309",0,0,0
"5310",0,0,0
"5311",0,0,0
"5312",0,0,0
"5313",0,0,0
"5314",0,0,0
"5315",0,0,0
"5316",0,0,0
"5317",0,0,0
"5318",0,0,0
"5319",0,0,0
"5320",0,0,0
"5321",0,0,0
"5322",0,0,0
"5323",0,0,0
"5324",0,0,0
"5325",0,0,0
"5326",0,0,0
"5327",0,0,0
"5328",0,0,0
"5329",0,0,0
"5330",0,0,0
"5331",0,0,0
"5332",0,0,0
"5333",0,0,0
"5334",0,0,0
"5335",0,0,0
"5336",0,0,0
"5337",0,0,0
"5338",0,0,0
"5339",0,0,0
"5340",0,0,0
"5341",0.298805612494642,0.000306247707531134,16.305375691152
"5342",0,0,0
"5343",0,0,0
"5344",0,0,0
"5345",0,0,0
"5346",0,0,0
"5347",0,0,0
"5348",0,0,0
"5349",0,0,0
"5350",0,0,0
"5351",0,0,0
"5352",0,0,0
"5353",0,0,0
"5354",0,0,0
"5355",0,0,0
"5356",0,0,0
"5357",0,0,0
"5358",0,0,0
"5359",0,0,0
"5360",0,0,0
"5361",0,0,0
"5362",0,0,0
"5363",0,0,0
"5364",0,0,0
"5365",0,0,0
"5366",0,0,0
"5367",0,0,0
"5368",0,0,0
"5369",0,0,0
"5370",0,0,0
"5371",0,0,0
"5372",0,0,0
"5373",0,0,0
"5374",0,0,0
"5375",0,0,0
"5376",0,0,0
"5377",0,0,0
"5378",0,0,0
"5379",0.864661448241706,0.000886196829115186,47.1832829428175
"5380",0.258471510485773,0.000264909038647314,14.1044040262317
"5381",0,0,0
"5382",0.248441956507886,0.000254629687173142,13.5571062554207
"5383",0.0690810971801175,7.08016408009265e-05,3.76965222732887
"5384",0,0,0
"5385",0,0,0
"5386",0,0,0
"5387",0,0,0
"5388",0,0,0
"5389",0,0,0
"5390",0,0,0
"5391",0,0,0
"5392",0.327585404792757,0.000335744293425009,17.8758459437564
"5393",0.86471290472368,0.00088624956717961,47.186090846134
"5394",0,0,0
"5395",0,0,0
"5396",0,0,0
"5397",0,0,0
"5398",0,0,0
"5399",0,0,0
"5400",0,0,0
"5401",0,0,0
"5402",0,0,0
"5403",0,0,0
"5404",0,0,0
"5405",0,0,0
"5406",0,0,0
"5407",0,0,0
"5408",0,0,0
"5409",0,0,0
"5410",0,0,0
"5411",0,0,0
"5412",0,0,0
"5413",0,0,0
"5414",0,0,0
"5415",0,0,0
"5416",0,0,0
"5417",0,0,0
"5418",0,0,0
"5419",0.864709756043737,0.000886246340078198,47.1859190273755
"5420",0,0,0
"5421",0,0,0
"5422",0,0,0
"5423",0,0,0
"5424",0,0,0
"5425",0,0,0
"5426",0,0,0
"5427",0,0,0
"5428",0,0,0
"5429",0,0,0
"5430",0,0,0
"5431",0,0,0
"5432",0,0,0
"5433",0.300220080124243,0.000307697404092473,16.3825610756937
"5434",0,0,0
"5435",0,0,0
"5436",0,0,0
"5437",0.893107602722844,0.000915351467561213,48.735547078391
"5438",0,0,0
"5439",0,0,0
"5440",0,0,0
"5441",0,0,0
"5442",0,0,0
"5443",0,0,0
"5444",0,0,0
"5445",0,0,0
"5446",0.460228526724231,0.000471691043796088,25.1139828645572
"5447",0,0,0
"5448",0,0,0
"5449",0,0,0
"5450",0,0,0
"5451",0,0,0
"5452",0.0691833021473385,7.09063912995815e-05,3.77522939963875
"5453",0,0,0
"5454",0,0,0
"5455",0.258479236594576,0.00026491695718368,14.1048256284419
"5456",0,0,0
"5457",0,0,0
"5458",0,0,0
"5459",0,0,0
"5460",0,0,0
"5461",0,0,0
"5462",0,0,0
"5463",0,0,0
"5464",0.894386468188454,0.000916662184631799,48.8053328555091
"5465",0,0,0
"5466",0,0,0
"5467",0,0,0
"5468",0,0,0
"5469",0,0,0
"5470",0,0,0
"5471",0.221518097730763,0.000227035258944208,12.0879115212542
"5472",0,0,0
"5473",0,0,0
"5474",0.414006085670549,0.00042431738005864,22.5916933384328
"5475",0,0,0
"5476",0,0,0
"5477",0,0,0
"5478",0,0,0
"5479",0,0,0
"5480",0,0,0
"5481",0,0,0
"5482",0,0,0
"5483",0,0,0
"5484",0,0,0
"5485",0,0,0
"5486",0,0,0
"5487",0,0,0
"5488",0,0,0
"5489",0,0,0
"5490",0,0,0
"5491",0,0,0
"5492",0,0,0
"5493",0,0,0
"5494",0.460677528057308,0.000472151228020156,25.1384841962441
"5495",0,0,0
"5496",0,0,0
"5497",0,0,0
"5498",0,0,0
"5499",0,0,0
"5500",0,0,0
"5501",0,0,0
"5502",0,0,0
"5503",0.0414902641194415,4.25236265321759e-05,2.26406170334149
"5504",0,0,0
"5505",0,0,0
"5506",0,0,0
"5507",0,0,0
"5508",0,0,0
"5509",0,0,0
"5510",0,0,0
"5511",0,0,0
"5512",0,0,0
"5513",0.475751451613272,0.000487600584857777,25.9610456758218
"5514",0,0,0
"5515",0,0,0
"5516",0,0,0
"5517",0,0,0
"5518",0,0,0
"5519",0,0,0
"5520",0,0,0
"5521",0,0,0
"5522",0,0,0
"5523",0,0,0
"5524",0,0,0
"5525",0,0,0
"5526",0,0,0
"5527",0.434809417972844,0.000445638843110813,23.7269000903572
"5528",0,0,0
"5529",0,0,0
"5530",0,0,0
"5531",0,0,0
"5532",0,0,0
"5533",0,0,0
"5534",0,0,0
"5535",0.893548185384387,0.000915803023437119,48.7595890157545
"5536",0,0,0
"5537",0,0,0
"5538",0,0,0
"5539",0,0,0
"5540",0,0,0
"5541",0,0,0
"5542",0,0,0
"5543",0,0,0
"5544",0,0,0
"5545",0,0,0
"5546",0,0,0
"5547",0,0,0
"5548",0,0,0
"5549",0,0,0
"5550",0.0834152556654412,8.54928078739581e-05,4.55184583262438
"5551",0,0,0
"5552",0,0,0
"5553",0,0,0
"5554",0,0,0
"5555",0,0,0
"5556",0,0,0
"5557",0,0,0
"5558",0,0,0
"5559",0,0,0
"5560",0,0,0
"5561",0,0,0
"5562",0,0,0
"5563",0.604965612215638,0.000620032971701729,33.0120693016789
"5564",0,0,0
"5565",0,0,0
"5566",0,0,0
"5567",0,0,0
"5568",0,0,0
"5569",0,0,0
"5570",0,0,0
"5571",0,0,0
"5572",0,0,0
"5573",0,0,0
"5574",0,0,0
"5575",0,0,0
"5576",0,0,0
"5577",0,0,0
"5578",0,0,0
"5579",0,0,0
"5580",0,0,0
"5581",0,0,0
"5582",0,0,0
"5583",0,0,0
"5584",0,0,0
"5585",0.23691601380796,0.000242816677706826,12.9281527884895
"5586",0,0,0
"5587",0,0,0
"5588",0.235519537797159,0.000241385420866101,12.8519491796962
"5589",0,0,0
"5590",0,0,0
"5591",0,0,0
"5592",0,0,0
"5593",0,0,0
"5594",0,0,0
"5595",0,0,0
"5596",0,0,0
"5597",0.258330000893076,0.000264764004596597,14.0966820592527
"5598",0,0,0
"5599",0,0,0
"5600",0,0,0
"5601",0,0,0
"5602",0,0,0
"5603",0,0,0
"5604",0,0,0
"5605",0,0,0
"5606",0,0,0
"5607",0,0,0
"5608",0,0,0
"5609",0,0,0
"5610",0,0,0
"5611",0,0,0
"5612",0,0,0
"5613",0,0,0
"5614",0,0,0
"5615",0,0,0
"5616",0.257988715126867,0.000264414218718608,14.0780586050624
"5617",0,0,0
"5618",0,0,0
"5619",0,0,0
"5620",0,0,0
"5621",0,0,0
"5622",0.329353704211552,0.000337556634360352,17.9723394002119
"5623",0,0,0
"5624",0,0,0
"5625",0,0,0
"5626",0,0,0
"5627",0,0,0
"5628",0,0,0
"5629",0,0,0
"5630",0,0,0
"5631",0,0,0
"5632",0,0,0
"5633",0,0,0
"5634",0,0,0
"5635",0,0,0
"5636",0,0,0
"5637",0,0,0
"5638",0,0,0
"5639",0,0,0
"5640",0,0,0
"5641",0,0,0
"5642",0.344217157565892,0.000352790278995605,18.7834158354471
"5643",0,0,0
"5644",0,0,0
"5645",0,0,0
"5646",0,0,0
"5647",0,0,0
"5648",0,0,0
"5649",0,0,0
"5650",0,0,0
"5651",0.268072961662919,0.000274749624931568,14.6283408670312
"5652",0,0,0
"5653",0,0,0
"5654",0,0,0
"5655",0,0,0
"5656",0,0,0
"5657",0.235200536173737,0.000241058474142925,12.8345417378729
"5658",0,0,0
"5659",0,0,0
"5660",0,0,0
"5661",0,0,0
"5662",0.416934572759961,0.000427318804463555,22.7514965021047
"5663",0,0,0
"5664",0,0,0
"5665",0,0,0
"5666",0,0,0
"5667",0,0,0
"5668",0,0,0
"5669",0,0,0
"5670",0,0,0
"5671",0,0,0
"5672",0,0,0
"5673",0,0,0
"5674",0,0,0
"5675",0,0,0
"5676",0,0,0
"5677",0,0,0
"5678",0,0,0
"5679",0,0,0
"5680",0,0,0
"5681",0,0,0
"5682",0,0,0
"5683",0,0,0
"5684",0,0,0
"5685",0,0,0
"5686",0,0,0
"5687",0,0,0
"5688",0,0,0
"5689",0,0,0
"5690",0,0,0
"5691",0,0,0
"5692",0,0,0
"5693",0.418227836521105,0.000428644278435671,22.8220679726911
"5694",0,0,0
"5695",0,0,0
"5696",0,0,0
"5697",0,0,0
"5698",0,0,0
"5699",0,0,0
"5700",0,0,0
"5701",0,0,0
"5702",0.112483070529425,0.000115284589864646,6.1380330461815
"5703",0,0,0
"5704",0,0,0
"5705",0,0,0
"5706",0,0,0
"5707",0,0,0
"5708",0,0,0
"5709",0,0,0
"5710",0,0,0
"5711",0,0,0
"5712",0,0,0
"5713",0,0,0
"5714",0,0,0
"5715",0,0,0
"5716",0,0,0
"5717",0,0,0
"5718",0,0,0
"5719",0,0,0
"5720",0.238331495612622,0.000244267413702414,13.0053935150486
"5721",0.0985321815853206,0.000100986238098479,5.37675388693132
"5722",0,0,0
"5723",0,0,0
"5724",0,0,0
"5725",0,0,0
"5726",0,0,0
"5727",0,0,0
"5728",0,0,0
"5729",0,0,0
"5730",0,0,0
"5731",0,0,0
"5732",0,0,0
"5733",0,0,0
"5734",0,0,0
"5735",0,0,0
"5736",0,0,0
"5737",0,0,0
"5738",0,0,0
"5739",0,0,0
"5740",0,0,0
"5741",0.08366125386589,8.57449329405366e-05,4.565269586764
"5742",0,0,0
"5743",0,0,0
"5744",0,0,0
"5745",0,0,0
"5746",0,0,0
"5747",0,0,0
"5748",0,0,0
"5749",0,0,0
"5750",0,0,0
"5751",0,0,0
"5752",0,0,0
"5753",0,0,0
"5754",0,0,0
"5755",0,0,0
"5756",0,0,0
"5757",0,0,0
"5758",0,0,0
"5759",0,0,0
"5760",0,0,0
"5761",0,0,0
"5762",0,0,0
"5763",0,0,0
"5764",0,0,0
"5765",0,0,0
"5766",0.17202757038383,0.00017631211349199,9.38728741045565
"5767",0,0,0
"5768",0,0,0
"5769",0,0,0
"5770",0,0,0
"5771",0,0,0
"5772",0,0,0
"5773",0,0,0
"5774",0,0,0
"5775",0,0,0
"5776",0,0,0
"5777",0,0,0
"5778",0,0,0
"5779",0,0,0
"5780",0,0,0
"5781",0,0,0
"5782",0,0,0
"5783",0,0,0
"5784",0,0,0
"5785",0,0,0
"5786",0,0,0
"5787",0,0,0
"5788",0,0,0
"5789",0,0,0
"5790",0,0,0
"5791",0,0,0
"5792",0,0,0
"5793",0.0977663645454739,0.000100201347510638,5.33496439562579
"5794",0,0,0
"5795",0,0,0
"5796",0,0,0
"5797",0,0,0
"5798",0,0,0
"5799",0,0,0
"5800",0,0,0
"5801",0.909704284190099,0.000932361508335004,49.6412031813359
"5802",0,0,0
"5803",0,0,0
"5804",0,0,0
"5805",0,0,0
"5806",0,0,0
"5807",0,0,0
"5808",0.253280881969799,0.000259589131600082,13.8211591858167
"5809",0,0,0
"5810",0,0,0
"5811",0,0,0
"5812",0,0,0
"5813",0,0,0
"5814",0,0,0
"5815",0,0,0
"5816",0,0,0
"5817",0,0,0
"5818",0,0,0
"5819",0,0,0
"5820",0,0,0
"5821",0,0,0
"5822",0,0,0
"5823",0.587200310565986,0.000601825204925251,32.0426433419526
"5824",0,0,0
"5825",0,0,0
"5826",0,0,0
"5827",0,0,0
"5828",0,0,0
"5829",0,0,0
"5830",0,0,0
"5831",0,0,0
"5832",0,0,0
"5833",0,0,0
"5834",0,0,0
"5835",0,0,0
"5836",0,0,0
"5837",0,0,0
"5838",0,0,0
"5839",0,0,0
"5840",0.0836966366165719,8.57811969390338e-05,4.56720037058709
"5841",0,0,0
"5842",0,0,0
"5843",0,0,0
"5844",0,0,0
"5845",0,0,0
"5846",0,0,0
"5847",0,0,0
"5848",0,0,0
"5849",0,0,0
"5850",0,0,0
"5851",0.897807151070458,0.000920168063527644,48.991994407967
"5852",0,0,0
"5853",0,0,0
"5854",0.269949329566067,0.00027667272592029,14.7307314591631
"5855",0,0,0
"5856",0,0,0
"5857",0,0,0
"5858",0,0,0
"5859",0,0,0
"5860",0,0,0
"5861",0,0,0
"5862",0,0,0
"5863",0,0,0
"5864",0,0,0
"5865",0,0,0
"5866",0,0,0
"5867",0,0,0
"5868",0,0,0
"5869",0,0,0
"5870",0,0,0
"5871",0,0,0
"5872",0,0,0
"5873",0,0,0
"5874",0,0,0
"5875",0,0,0
"5876",0,0,0
"5877",0,0,0
"5878",0,0,0
"5879",0,0,0
"5880",0,0,0
"5881",0,0,0
"5882",0,0,0
"5883",0,0,0
"5884",0,0,0
"5885",0,0,0
"5886",0,0,0
"5887",0,0,0
"5888",0,0,0
"5889",0,0,0
"5890",0,0,0
"5891",0,0,0
"5892",0.22199126332863,0.000227520209271679,12.1137314607558
"5893",0,0,0
"5894",0,0,0
"5895",0,0,0
"5896",0,0,0
"5897",0,0,0
"5898",0,0,0
"5899",0,0,0
"5900",0,0,0
"5901",0,0,0
"5902",0,0,0
"5903",0,0,0
"5904",0,0,0
"5905",0,0,0
"5906",0,0,0
"5907",0,0,0
"5908",0,0,0
"5909",0,0,0
"5910",0,0,0
"5911",0,0,0
"5912",0,0,0
"5913",0,0,0
"5914",0,0,0
"5915",0,0,0
"5916",0,0,0
"5917",0,0,0
"5918",0,0,0
"5919",0,0,0
"5920",0,0,0
"5921",0,0,0
"5922",0,0,0
"5923",0,0,0
"5924",0,0,0
"5925",0.234738059826753,0.000240584479294338,12.8093050948163
"5926",0,0,0
"5927",0,0,0
"5928",0,0,0
"5929",0,0,0
"5930",0,0,0
"5931",0,0,0
"5932",0,0,0
"5933",0,0,0
"5934",0.526814401677945,0.000539935316011341,28.7474745442486
"5935",0,0,0
"5936",0,0,0
"5937",0,0,0
"5938",0,0,0
"5939",0.761948068206249,0.000780925255043944,41.5783673055109
"5940",0,0,0
"5941",0,0,0
"5942",0,0,0
"5943",0,0,0
"5944",0,0,0
"5945",0,0,0
"5946",0,0,0
"5947",0,0,0
"5948",0,0,0
"5949",0.371648296295958,0.00038090462156406,20.2802920784857
"5950",0,0,0
"5951",0,0,0
"5952",0,0,0
"5953",0,0,0
"5954",0,0,0
"5955",0,0,0
"5956",0,0,0
"5957",0.558737736775775,0.000572653738228507,30.4894832292227
"5958",0,0,0
"5959",0,0,0
"5960",0,0,0
"5961",0,0,0
"5962",0,0,0
"5963",0,0,0
"5964",0.242913683299946,0.000248963726007276,13.2554366487951
"5965",0,0,0
"5966",0,0,0
"5967",0,0,0
"5968",0,0,0
"5969",0,0,0
"5970",0,0,0
"5971",0,0,0
"5972",0,0,0
"5973",0,0,0
"5974",0,0,0
"5975",0,0,0
"5976",0,0,0
"5977",0,0,0
"5978",0,0,0
"5979",0,0,0
"5980",0,0,0
"5981",0,0,0
"5982",0,0,0
"5983",0,0,0
"5984",0,0,0
"5985",0,0,0
"5986",0,0,0
"5987",0.546261802049092,0.000559867076099049,29.8086901172108
"5988",0,0,0
"5989",0,0,0
"5990",0,0,0
"5991",0.899938599779128,0.00092235259840067,49.1083043784228
"5992",0,0,0
"5993",0,0,0
"5994",0,0,0
"5995",0,0,0
"5996",0,0,0
"5997",0,0,0
"5998",0,0,0
"5999",0,0,0
"6000",0,0,0
"6001",0,0,0
"6002",0,0,0
"6003",0,0,0
"6004",0,0,0
"6005",0,0,0
"6006",0,0,0
"6007",0.271638132787916,0.000278403590715113,14.822886926963
"6008",0,0,0
"6009",0,0,0
"6010",0.0965883063119025,9.89939483913326e-05,5.27067951849759
"6011",0,0,0
"6012",0.300138516428798,0.000307613808960042,16.378110266735
"6013",0,0,0
"6014",0,0,0
"6015",0,0,0
"6016",0,0,0
"6017",0,0,0
"6018",0,0,0
"6019",0,0,0
"6020",0,0,0
"6021",0,0,0
"6022",0,0,0
"6023",0,0,0
"6024",0,0,0
"6025",0,0,0
"6026",0.677919348642183,0.000694803704252345,36.9930456647966
"6027",0,0,0
"6028",0,0,0
"6029",0,0,0
"6030",0,0,0
"6031",0,0,0
"6032",0,0,0
"6033",0,0,0
"6034",0,0,0
"6035",0,0,0
"6036",0,0,0
"6037",0,0,0
"6038",0,0,0
"6039",0,0,0
"6040",0.415426366697524,0.000425773034806654,22.6691959513808
"6041",0,0,0
"6042",0.387448135414471,0.000397097973720362,21.1424656853878
"6043",0,0,0
"6044",0,0,0
"6045",0,0,0
"6046",0,0,0
"6047",0,0,0
"6048",0,0,0
"6049",0,0,0
"6050",0,0,0
"6051",0,0,0
"6052",0,0,0
"6053",0,0,0
"6054",0,0,0
"6055",0,0,0
"6056",0,0,0
"6057",0,0,0
"6058",0,0,0
"6059",0,0,0
"6060",0,0,0
"6061",0.0832896267110609,8.53640499869918e-05,4.54499044834376
"6062",0,0,0
"6063",0,0,0
"6064",0,0,0
"6065",0,0,0
"6066",0.414909128050632,0.000425242913740539,22.6409710114637
"6067",0,0,0
"6068",0,0,0
"6069",0,0,0
"6070",0,0,0
"6071",0,0,0
"6072",0,0,0
"6073",0,0,0
"6074",0.525643690597503,0.000538735447034405,28.6835905902859
"6075",0,0,0
"6076",0,0,0
"6077",0,0,0
"6078",0,0,0
"6079",0,0,0
"6080",0,0,0
"6081",0.142813424137369,0.000146370355568623,7.79311511205766
"6082",0,0,0
"6083",0,0,0
"6084",0,0,0
"6085",0,0,0
"6086",0,0,0
"6087",0,0,0
"6088",0,0,0
"6089",0,0,0
"6090",0,0,0
"6091",0,0,0
"6092",0.430185216587866,0.000440899470709174,23.4745643319217
"6093",0.374144428380599,0.00038346292266903,20.4165022757274
"6094",0,0,0
"6095",0,0,0
"6096",0.235326671642193,0.000241187751159278,12.8414247618696
"6097",0,0,0
"6098",0,0,0
"6099",0,0,0
"6100",0,0,0
"6101",0,0,0
"6102",0,0,0
"6103",0,0,0
"6104",0,0,0
"6105",0,0,0
"6106",0,0,0
"6107",0,0,0
"6108",0,0,0
"6109",0,0,0
"6110",0,0,0
"6111",0,0,0
"6112",0,0,0
"6113",0,0,0
"6114",0.381342253506852,0.000390840017850482,20.8092768352912
"6115",0,0,0
"6116",0.37525465437357,0.000384600800108313,20.4770856488653
"6117",0,0,0
"6118",0,0,0
"6119",0,0,0
"6120",0,0,0
"6121",0,0,0
"6122",0,0,0
"6123",0,0,0
"6124",0,0,0
"6125",0,0,0
"6126",0,0,0
"6127",0,0,0
"6128",0,0,0
"6129",0,0,0
"6130",0,0,0
"6131",0,0,0
"6132",0.272177035469668,0.00027895591538362,14.8522940408842
"6133",0,0,0
"6134",0,0,0
"6135",0,0,0
"6136",0,0,0
